task,n_demos,trial_id,seed,success,n_waypoints_executed,parse_error,execution_error
stack_blocks,2,10,1010,False,4,,Step 4: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,2,11,1011,False,1,,Step 1: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,2,12,1012,False,4,,Step 4: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,2,13,1013,False,10,,
stack_blocks,2,14,1014,False,6,,Step 6: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,2,15,1015,False,2,,Step 2: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,2,16,1016,False,10,,
stack_blocks,2,17,1017,False,2,,Step 2: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,2,18,1018,False,10,,
stack_blocks,2,19,1019,False,6,,Step 6: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,2,20,1020,False,10,,
stack_blocks,2,21,1021,False,6,,Step 6: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,2,22,1022,False,2,,Step 2: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,2,23,1023,False,2,,Step 2: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,2,24,1024,False,9,,
stack_blocks,5,0,1000,False,1,,Step 1: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,5,1,1001,False,6,,Step 6: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,5,2,1002,False,10,,
stack_blocks,5,3,1003,False,10,,
stack_blocks,5,4,1004,False,10,,
stack_blocks,5,5,1005,False,9,,
stack_blocks,5,6,1006,False,10,,
stack_blocks,5,7,1007,False,9,,
stack_blocks,5,8,1008,False,10,,
stack_blocks,5,9,1009,False,2,,Step 2: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,5,10,1010,False,4,,Step 4: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,5,11,1011,False,5,,Step 5: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,5,12,1012,False,2,,Step 2: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,5,13,1013,False,10,,
stack_blocks,5,14,1014,False,6,,Step 6: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,5,15,1015,False,10,,
stack_blocks,5,16,1016,False,5,,Step 5: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,5,17,1017,False,10,,
stack_blocks,5,18,1018,False,10,,
stack_blocks,5,19,1019,False,4,,Step 4: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,5,20,1020,False,2,,Step 2: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,5,21,1021,False,5,,Step 5: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,5,22,1022,False,10,,
stack_blocks,5,23,1023,False,5,,Step 5: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,5,24,1024,False,4,,Step 4: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,10,0,1000,False,10,,
stack_blocks,10,1,1001,False,10,,
stack_blocks,10,2,1002,False,10,,
stack_blocks,10,3,1003,False,10,,
stack_blocks,10,4,1004,False,10,,
stack_blocks,10,5,1005,False,10,,
stack_blocks,10,6,1006,False,9,,
stack_blocks,10,7,1007,False,6,,Step 6: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,10,8,1008,False,5,,Step 5: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,10,9,1009,False,10,,
stack_blocks,10,10,1010,False,6,,Step 6: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,10,11,1011,False,10,,
stack_blocks,10,12,1012,False,9,,
stack_blocks,10,13,1013,False,4,,Step 4: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,10,14,1014,False,10,,
stack_blocks,10,15,1015,False,4,,Step 4: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,10,16,1016,False,4,,Step 4: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,10,17,1017,False,4,,Step 4: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,10,18,1018,False,6,,Step 6: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,10,19,1019,False,2,,Step 2: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,10,20,1020,False,6,,Step 6: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,10,21,1021,False,10,,
stack_blocks,10,22,1022,False,4,,Step 4: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,10,23,1023,False,6,,Step 6: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,10,24,1024,False,2,,Step 2: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,20,0,1000,False,10,,
stack_blocks,20,1,1001,False,10,,
stack_blocks,20,2,1002,False,5,,Step 5: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,20,3,1003,False,2,,Step 2: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,20,4,1004,False,10,,
stack_blocks,20,5,1005,False,2,,Step 2: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,20,6,1006,False,10,,
stack_blocks,20,7,1007,False,4,,Step 4: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,20,8,1008,False,10,,
stack_blocks,20,9,1009,False,9,,
stack_blocks,20,10,1010,False,2,,Step 2: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,20,11,1011,False,6,,Step 6: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,20,12,1012,False,10,,
stack_blocks,20,13,1013,False,10,,
stack_blocks,20,14,1014,False,10,,
stack_blocks,20,15,1015,False,10,,
stack_blocks,20,16,1016,False,10,,
stack_blocks,20,17,1017,False,10,,
stack_blocks,20,18,1018,False,10,,
stack_blocks,20,19,1019,False,9,,Step 9: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,20,20,1020,False,6,,Step 6: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,20,21,1021,False,10,,
stack_blocks,20,22,1022,False,5,,Step 5: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,20,23,1023,False,4,,Step 4: InvalidActionError: A path could not be found. Most likely due to the target being inaccessible or a collison was detected.
stack_blocks,20,24,1024,False,10,,
